"spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30"
3,9,15,20,30,48,45,56,50,66,60,72,72,71,67,57,53,53,33,46,27,23,13,9,5,7,3,1,2,0
8,10,14,25,22,40,53,54,53,60,71,64,79,72,68,62,62,52,38,29,21,21,12,12,5,6,5,1,1,0
13,20,19,23,32,29,39,51,55,57,70,71,62,69,68,65,51,39,38,21,20,20,18,9,11,4,1,2,2,1
4,10,16,25,31,46,42,50,61,71,62,66,65,72,62,64,61,40,32,31,24,17,16,7,4,6,1,1,0,1
5,14,10,16,20,33,41,48,50,61,63,71,65,68,69,67,54,57,32,28,27,19,13,10,8,3,1,6,1,0
2,9,12,16,28,30,40,54,63,66,64,74,67,66,76,73,59,44,37,51,30,25,13,16,8,1,5,3,0,1
4,9,13,11,23,27,37,32,52,54,46,74,78,68,78,78,61,51,46,41,26,21,17,18,10,6,4,1,4,0
3,5,7,11,14,23,25,32,33,51,64,66,71,80,76,71,69,55,46,31,34,14,19,14,7,7,8,5,1,0
2,5,9,7,16,23,25,28,54,53,57,69,65,72,84,72,72,60,48,47,43,32,21,12,9,3,4,1,1,0
3,4,9,8,15,17,28,31,40,56,67,59,75,75,77,72,72,60,59,46,40,29,20,13,11,2,3,1,0,2
2,2,10,10,16,12,33,32,36,51,55,63,77,77,77,73,66,67,58,45,38,29,22,17,12,8,3,0,1,0
1,5,5,8,12,12,22,32,39,53,62,61,74,89,77,76,70,66,58,50,41,36,27,20,16,5,1,4,2,1
3,5,4,6,5,13,17,31,38,42,62,53,72,81,76,75,72,60,66,53,34,36,17,16,16,12,9,5,1,2
0,1,6,3,6,12,17,22,33,50,53,69,76,82,86,81,70,67,61,46,43,36,17,17,11,10,7,2,0,1
0,5,1,3,13,21,17,24,32,47,51,62,77,66,69,82,62,70,66,48,39,35,32,22,19,9,5,3,6,2
0,4,4,7,8,14,17,26,28,38,47,60,66,66,72,71,66,68,69,61,52,41,29,22,10,21,6,4,7,4
0,2,2,7,8,7,14,23,28,28,47,46,56,65,68,68,78,63,60,65,55,45,38,33,30,19,12,7,7,3
1,0,3,2,3,12,13,18,24,27,29,49,48,61,65,66,74,72,61,60,50,54,49,44,32,29,18,15,8,6
1,2,0,3,9,7,7,17,17,21,34,36,42,47,52,64,65,74,66,72,61,57,48,39,36,30,22,14,11,9
0,2,0,1,1,5,5,15,18,19,28,32,41,37,51,59,69,78,71,79,77,65,56,46,49,35,22,17,11,9
1,1,1,1,3,6,8,6,14,23,23,30,34,64,63,55,63,74,78,79,75,74,61,52,47,34,26,18,13,11
1,1,1,1,4,4,6,12,14,20,22,29,39,40,56,54,73,68,66,74,70,74,66,55,44,32,26,20,13,6
0,0,0,0,3,3,4,11,9,17,21,22,32,38,50,52,71,81,81,81,74,69,67,55,39,39,25,26,16,15
0,0,0,0,1,0,5,4,11,18,25,27,26,42,57,62,72,77,72,74,75,72,61,52,47,30,22,18,17,12
0,1,1,0,1,7,4,5,12,16,23,31,35,40,48,60,69,71,83,78,74,67,63,56,50,35,30,18,22,10
0,0,0,1,1,1,4,4,9,10,18,21,39,43,56,57,64,69,74,82,81,62,67,62,43,34,29,31,20,15
0,0,1,2,1,2,4,7,10,14,12,24,29,45,53,58,74,76,76,72,80,74,66,54,46,43,24,25,23,9
0,0,2,1,0,0,0,7,5,11,17,33,28,48,49,54,64,75,74,77,80,67,61,56,49,36,33,17,13,10
1,1,0,0,2,2,6,4,11,8,17,21,34,43,54,59,66,73,84,82,74,76,60,68,49,44,25,23,16,8
0,0,0,1,1,2,2,5,11,9,21,23,28,33,57,66,66,71,75,84,76,81,67,61,41,35,25,19,14,10
0,0,0,3,1,1,5,6,8,19,23,19,34,43,41,57,65,76,82,81,73,73,65,59,49,40,30,21,12,12
0,0,0,1,1,1,1,2,8,16,21,28,36,42,57,63,73,76,76,83,79,71,72,55,58,39,22,23,17,9
0,0,1,2,1,1,7,10,8,20,22,21,32,45,47,62,69,72,78,78,80,75,67,50,42,38,35,24,21,12
0,0,0,1,2,1,6,1,11,16,22,23,29,35,53,58,65,75,71,77,73,72,63,56,46,43,29,34,10,10
0,0,1,0,2,4,1,8,13,14,27,24,37,38,69,63,69,67,72,79,75,71,70,55,34,32,27,14,9,8
0,1,0,4,1,5,3,4,9,10,20,25,36,44,42,66,71,74,69,74,83,65,60,53,46,38,22,24,18,10
0,0,0,2,4,8,4,16,10,13,26,28,49,42,55,59,72,74,73,81,74,70,55,43,40,32,21,19,7,6
2,1,2,1,4,4,11,6,12,18,30,34,36,42,50,61,64,71,74,67,73,66,64,46,28,36,22,12,17,12
0,1,1,2,4,8,9,15,17,26,30,32,53,61,68,71,64,73,71,67,63,54,55,41,38,30,18,15,10,5
0,0,0,3,8,9,15,18,18,32,30,52,51,65,70,71,77,69,65,63,54,51,46,39,31,26,12,5,13,9
4,5,1,5,7,11,4,24,25,34,47,59,58,67,71,66,74,60,62,61,48,45,36,34,16,23,14,14,7,3
0,2,3,5,11,11,19,30,38,41,44,66,67,74,74,65,75,77,57,51,50,40,47,20,18,18,10,7,2,9
1,4,6,8,7,12,12,25,34,40,59,61,72,76,79,77,70,60,61,50,41,31,30,23,16,7,7,3,4,2
1,3,5,8,9,19,22,28,39,43,57,63,75,72,79,73,76,73,58,43,36,31,21,14,17,16,4,5,2,3
0,0,6,5,10,12,19,25,34,44,55,67,71,77,81,79,79,65,54,49,39,32,17,13,15,5,6,5,3,0
2,3,3,6,8,16,27,25,43,46,58,68,68,77,81,75,73,68,58,35,55,31,24,11,8,8,3,4,1,1
1,4,3,9,9,12,25,35,34,50,55,72,66,71,78,68,76,61,62,55,39,30,20,16,4,9,6,5,3,0
2,6,2,5,10,23,25,32,34,48,61,64,63,86,81,79,72,64,55,40,48,26,24,10,15,6,5,3,4,0
4,3,9,11,12,23,21,39,44,50,51,61,70,78,76,72,69,64,69,52,42,21,17,17,11,9,4,4,4,3
2,3,9,10,13,18,24,34,49,51,58,63,67,84,76,80,69,64,59,51,39,22,20,17,13,5,1,2,3,0
4,7,8,18,17,28,37,39,46,47,58,64,70,77,76,72,62,45,49,48,34,30,21,13,9,5,6,3,1,1
3,7,14,10,22,26,30,29,43,51,66,65,74,72,66,66,61,58,52,48,28,25,15,11,9,12,3,2,0,1
5,7,15,9,17,25,31,46,55,51,68,71,79,62,67,69,65,57,44,27,31,29,14,14,10,6,2,4,2,1
2,9,10,13,22,21,33,35,42,59,63,67,71,71,77,65,64,62,51,44,36,26,20,19,8,6,1,2,0,0
4,9,8,12,20,31,32,44,50,55,66,65,77,79,74,64,67,60,52,48,39,24,23,13,4,3,2,2,0,0
7,5,9,9,13,23,26,38,42,48,62,68,74,67,75,68,67,53,47,51,29,30,25,10,10,5,5,3,0,1
4,6,5,11,21,24,33,39,35,52,52,64,74,74,75,74,63,67,47,33,42,20,24,12,9,8,1,4,1,0
0,9,6,15,17,18,31,38,47,56,61,68,75,76,69,79,74,58,48,45,32,28,22,24,9,5,5,2,2,0
1,7,3,7,15,16,33,37,43,51,55,65,68,74,84,81,66,71,52,42,34,27,20,17,8,4,6,7,0,0
2,6,9,6,12,24,20,32,38,46,60,75,73,76,75,79,65,72,51,52,30,25,24,12,19,7,4,2,0,2
0,4,0,8,5,21,19,32,41,46,53,74,79,79,76,79,72,67,56,39,40,36,14,11,14,7,2,0,0,0
1,5,5,10,11,23,25,35,44,52,49,59,75,76,73,79,63,73,65,46,43,25,17,17,15,4,6,5,2,0
1,2,8,5,8,12,26,27,30,44,66,70,69,73,77,76,66,71,56,47,34,41,15,24,10,12,3,3,2,0
2,5,5,4,14,11,17,25,34,52,59,61,70,74,82,69,68,69,62,46,42,29,29,17,13,8,8,0,2,1
2,2,5,5,5,16,15,34,38,48,55,62,67,77,79,83,75,67,52,57,53,32,20,22,15,11,9,9,3,3
0,2,1,5,11,13,17,25,33,51,42,60,67,67,70,72,72,64,63,54,45,46,36,28,24,16,9,6,3,4
2,3,3,5,7,6,18,24,21,30,46,39,60,65,71,70,74,72,66,57,59,35,43,27,21,26,10,7,9,2
2,2,4,1,4,11,13,17,31,28,45,48,49,51,66,68,70,66,76,62,54,52,48,37,28,22,23,16,6,3
5,2,2,1,5,8,11,15,24,29,35,37,48,59,65,66,74,79,79,73,58,52,58,40,36,30,24,17,9,4
0,0,2,1,1,4,14,13,10,22,24,44,37,55,52,64,63,76,72,74,68,52,69,51,39,30,20,20,17,10
1,1,2,1,3,4,6,10,10,24,25,27,39,52,53,60,70,67,78,74,74,62,53,60,34,33,22,23,15,10
1,0,1,2,3,2,6,8,10,13,23,30,39,48,53,65,68,69,79,71,72,67,54,55,47,34,27,22,14,9
0,0,2,0,5,2,2,5,12,13,20,28,35,44,58,61,59,77,75,81,75,73,57,48,52,28,31,21,11,15
1,0,1,3,1,1,5,3,7,17,20,25,43,43,51,58,67,75,75,76,79,69,64,53,41,42,34,21,22,11
0,0,0,0,2,1,4,5,6,13,18,25,38,46,59,60,59,77,78,77,78,70,70,51,41,41,30,21,15,11
0,0,1,2,2,2,4,5,11,11,16,28,28,35,49,60,68,76,81,79,75,68,69,53,44,41,27,26,14,10
0,0,1,0,1,0,2,7,15,9,14,31,41,42,51,66,57,73,85,92,75,71,61,45,46,36,34,21,12,10
0,0,1,1,1,2,4,5,7,19,16,21,33,36,53,65,61,64,79,80,77,72,68,55,52,33,37,21,20,9
0,0,0,1,1,1,2,4,6,10,20,21,25,39,43,52,71,68,80,78,82,64,67,54,54,37,34,27,14,10
0,0,2,3,0,1,1,8,7,10,19,20,28,42,48,50,65,64,82,77,80,72,73,57,51,40,31,18,14,13
0,1,1,1,0,1,6,5,10,10,19,15,34,30,46,61,68,72,88,82,78,71,65,45,45,40,20,21,12,12
0,0,0,0,1,2,2,5,11,20,18,21,34,40,52,54,67,75,82,76,82,70,61,58,41,41,37,22,14,10
1,0,0,0,1,1,2,5,5,13,16,21,27,38,48,48,61,73,72,85,71,67,68,56,41,36,30,22,11,12
0,0,0,2,2,3,6,7,11,15,19,26,28,41,47,51,67,73,80,74,78,70,70,58,42,44,31,25,13,16
0,0,1,1,1,4,3,6,8,14,11,23,32,36,55,56,69,69,77,77,71,70,60,56,55,43,33,31,16,15
0,0,0,0,2,3,6,4,12,15,14,21,38,39,59,60,72,66,72,68,63,62,63,56,38,38,27,22,18,13
0,0,2,1,3,2,7,10,20,11,19,21,33,35,56,63,71,73,78,78,69,67,63,50,47,40,29,15,11,7
0,1,1,2,4,2,9,6,13,14,26,24,39,33,50,57,66,69,82,75,74,62,63,46,45,32,20,14,5,6
0,0,1,3,1,5,7,6,14,16,21,27,37,52,62,56,72,77,73,71,73,66,55,45,48,33,24,16,7,11
0,3,4,2,4,6,13,11,12,22,28,39,39,51,63,62,62,70,79,76,73,70,48,37,38,22,25,20,10,4
0,1,1,7,6,7,9,15,21,26,39,47,48,52,65,69,72,64,68,65,66,49,51,45,31,17,23,9,10,8
2,1,1,4,7,9,13,22,25,31,43,52,57,61,64,69,73,68,68,48,49,49,49,33,27,18,13,9,11,2
1,4,5,10,9,8,12,29,36,41,42,54,61,70,71,69,73,68,68,54,58,47,41,36,20,19,13,8,5,6
0,2,2,6,7,11,19,25,32,43,46,61,65,68,66,73,73,71,62,63,46,50,36,24,16,11,11,1,3,2
4,4,3,5,9,17,23,31,40,40,52,61,75,69,85,78,73,62,57,53,49,44,26,25,14,11,7,6,2,3
2,0,3,9,12,21,24,30,47,48,51,67,70,70,72,76,75,61,49,55,54,31,28,15,16,8,7,4,0,1
1,5,7,14,9,17,25,37,33,58,57,75,71,89,84,84,81,69,63,49,40,28,27,23,13,8,3,5,2,1
3,1,5,5,11,24,23,23,41,60,60,62,75,69,78,77,72,70,53,56,39,29,24,17,13,13,5,9,4,1
3,7,6,10,13,21,23,26,34,48,56,69,67,78,83,81,76,69,63,53,40,35,22,17,12,9,9,1,1,3
2,3,3,10,6,13,29,36,38,52,66,64,70,69,72,62,77,71,47,47,38,30,18,14,14,6,5,1,2,1
2,6,8,8,12,25,20,31,43,49,55,73,76,84,81,73,67,70,56,45,42,29,22,9,9,9,6,2,1,0
3,2,4,15,14,13,31,33,38,54,60,74,74,77,85,68,73,69,63,54,41,33,19,9,15,8,5,2,3,1
5,5,16,11,21,15,17,40,44,59,74,73,71,82,82,75,77,65,58,41,47,28,21,13,7,7,0,4,1,1
3,5,8,6,12,17,24,35,35,63,53,64,69,73,76,73,65,66,51,56,35,23,18,15,9,8,2,4,1,0
3,2,8,6,22,22,30,34,50,51,59,71,78,70,74,72,75,63,57,49,35,31,24,25,9,9,4,4,0,0
1,3,10,12,11,26,29,29,42,67,70,78,71,82,83,74,69,56,58,47,36,27,19,18,8,4,7,2,1,0
2,1,3,12,14,24,26,37,45,48,59,64,73,77,81,75,72,68,49,48,34,28,25,13,11,3,4,2,1,0
4,2,6,8,13,23,29,26,51,61,63,73,66,76,80,74,69,61,61,50,32,32,19,11,11,6,3,5,0,0
1,6,5,8,14,15,28,37,39,60,65,72,57,80,81,75,74,65,50,44,35,39,22,15,7,4,5,2,1,1
2,3,10,7,14,16,26,30,35,51,60,68,76,73,70,68,68,56,54,46,31,30,26,23,17,6,4,4,2,1
0,2,1,9,5,17,16,34,40,55,56,62,80,76,86,86,75,67,59,56,44,26,26,22,12,11,6,8,2,0
1,5,6,7,12,16,15,27,36,56,64,67,65,81,81,70,75,63,62,42,42,27,16,21,8,9,7,3,1,0
2,1,7,7,13,11,18,31,32,45,64,57,70,74,81,75,81,73,62,42,41,29,28,18,9,6,5,2,1,4
4,2,6,3,12,21,29,27,34,40,50,72,72,75,78,74,74,65,54,48,44,34,24,13,13,5,2,2,5,1
0,2,1,6,13,18,25,30,35,45,54,70,69,71,76,79,71,77,58,45,44,27,21,29,17,12,6,8,1,2
2,4,3,7,8,15,17,27,34,33,48,68,67,74,75,75,67,70,67,52,46,41,39,20,18,14,10,3,6,2
3,1,4,9,8,14,19,22,33,39,42,51,59,62,73,67,70,79,69,61,51,37,45,30,18,27,13,8,8,4
1,3,4,6,8,10,15,27,23,27,37,48,63,64,74,71,72,68,62,66,53,37,37,29,26,16,17,8,11,6
1,1,1,7,3,5,14,10,26,29,35,42,47,51,54,63,68,65,69,76,62,52,52,42,38,22,14,21,9,4
0,0,1,4,7,6,10,11,15,20,28,31,47,56,63,62,65,58,76,83,66,59,57,47,39,27,30,14,9,11
0,0,0,0,3,3,7,8,15,20,17,30,41,46,62,67,61,63,77,70,82,53,51,50,46,34,19,15,12,9
1,0,0,2,1,9,5,11,12,17,22,25,28,44,52,60,74,72,82,74,66,66,62,49,53,35,28,18,11,13
0,0,0,6,0,2,5,7,7,20,14,25,34,43,58,61,59,74,83,76,76,65,59,60,42,27,30,20,11,5
0,0,1,1,1,1,6,5,9,10,16,32,25,42,60,58,72,74,78,73,70,64,61,54,47,26,36,14,12,8
1,0,0,2,0,1,2,7,18,9,14,21,26,37,62,58,68,74,84,73,76,76,68,60,42,41,31,21,13,9
0,0,3,0,1,1,2,6,12,12,16,28,31,44,53,55,67,74,81,82,78,81,54,55,51,32,41,18,13,10
0,0,1,0,1,3,8,5,9,14,14,16,33,43,51,51,66,74,84,77,74,68,64,50,44,43,39,26,13,12
0,0,0,0,0,4,2,6,11,12,16,20,26,42,52,59,55,66,67,80,81,74,55,59,52,32,28,20,17,11
0,0,0,1,2,4,4,3,9,16,21,29,36,40,52,59,70,62,74,80,76,72,69,62,47,36,28,23,14,6
0,0,0,0,2,7,2,5,10,14,16,23,35,38,43,66,71,68,72,86,76,63,69,52,43,37,36,21,17,7
0,0,1,1,2,0,5,4,7,12,16,23,31,33,53,60,64,76,72,77,78,75,71,59,49,39,29,24,10,13
0,0,0,1,0,1,2,3,3,5,14,32,29,37,45,65,62,77,75,80,77,79,61,60,42,42,27,20,10,9
0,0,0,0,1,0,5,5,6,3,19,24,24,37,43,59,59,73,82,74,73,79,65,54,44,42,34,23,10,17
0,1,0,2,1,2,3,5,7,21,16,24,29,34,48,65,64,77,84,78,78,68,71,56,53,41,23,23,12,13
0,0,0,1,2,1,5,3,10,17,23,29,38,39,48,51,72,76,81,79,82,73,59,49,46,36,27,18,17,9
0,1,0,2,2,1,5,9,8,13,16,32,37,43,41,57,61,68,75,73,78,66,60,65,45,44,28,15,14,11
0,1,2,1,2,2,2,5,8,14,25,26,27,39,65,45,66,73,77,87,70,70,68,56,45,44,21,28,12,10
0,2,1,3,3,3,3,9,8,16,22,31,27,38,53,54,62,77,80,71,71,67,64,47,36,32,20,25,18,8
0,0,0,1,4,1,6,11,15,15,22,26,33,49,47,59,76,74,73,73,72,78,62,56,38,33,26,15,19,6
0,0,0,1,5,5,3,5,14,18,14,31,51,42,57,54,76,71,74,71,69,74,62,44,44,34,25,27,11,7
0,0,3,5,4,2,7,7,19,17,19,29,44,40,57,65,65,71,74,72,73,62,48,47,30,28,34,17,10,9
1,2,0,5,4,4,7,9,17,28,29,39,49,44,60,68,58,67,61,63,64,51,50,39,37,30,14,13,5,5
1,2,1,4,6,11,15,10,25,25,35,38,34,52,64,71,75,80,72,59,64,57,54,41,34,25,24,8,7,7
2,5,3,7,6,14,14,21,21,41,38,42,51,54,63,67,65,74,61,65,58,40,32,22,28,26,15,9,15,7
2,3,4,4,5,16,11,27,27,29,55,63,59,69,68,70,74,68,63,52,47,37,35,33,26,20,17,13,5,6
1,1,4,8,8,24,16,27,32,39,40,57,62,72,82,71,73,73,56,55,53,42,30,24,17,12,12,8,5,1
3,2,8,6,13,15,17,30,28,38,58,58,75,77,75,72,74,71,63,55,42,41,30,24,25,8,6,8,3,0
0,2,1,4,8,14,17,22,33,49,49,59,77,77,76,75,74,67,60,55,43,35,17,23,16,11,6,5,8,1
2,1,7,7,4,11,17,29,39,47,60,67,77,71,76,82,73,66,64,55,30,28,23,20,9,7,7,5,1,2
0,1,3,10,10,15,23,25,33,53,47,73,68,81,89,81,64,71,57,53,41,34,33,17,12,11,5,3,3,2
0,3,8,1,7,12,22,35,44,45,63,70,72,69,84,79,74,53,56,49,32,38,24,11,17,7,2,2,4,2
0,5,5,8,11,18,23,31,31,42,60,60,66,78,78,79,78,64,59,49,35,30,22,19,14,10,1,3,2,1
1,3,6,9,13,20,22,32,36,49,60,64,72,74,74,78,72,75,49,53,38,30,26,12,7,7,2,2,0,3
2,2,4,6,13,19,28,38,36,45,53,56,68,85,79,77,65,61,61,57,40,39,23,12,10,7,6,2,0,3
3,2,3,10,16,12,24,35,39,50,62,71,71,72,83,79,80,67,50,50,37,25,20,14,14,9,1,1,0,1
4,2,3,12,14,25,24,24,45,49,46,71,74,81,83,74,71,66,63,49,35,35,19,14,8,8,10,4,4,1
2,2,8,8,13,13,25,34,48,59,54,60,76,81,75,75,72,59,58,43,36,31,13,17,10,7,7,2,4,2
2,4,7,7,13,21,28,39,39,48,58,73,81,74,74,77,74,68,45,46,37,24,25,12,14,8,4,2,2,1
4,3,1,5,9,24,28,23,38,54,58,69,69,72,81,73,70,64,66,47,41,35,15,15,11,4,3,2,2,0
1,4,10,3,9,15,28,31,37,40,61,69,72,73,80,78,72,62,66,46,34,28,25,15,17,9,4,3,5,0
5,3,7,8,11,15,24,30,51,55,63,60,69,78,83,78,77,66,52,51,44,30,19,24,5,7,5,2,1,2
0,3,5,6,7,11,25,31,41,52,61,62,74,80,82,80,74,65,63,41,42,35,23,25,12,6,6,5,0,0
0,3,6,11,10,18,25,32,34,50,55,68,80,74,82,77,85,72,56,46,37,35,28,13,14,9,6,1,1,1
2,4,7,6,14,9,19,20,36,45,60,64,76,78,78,70,68,68,60,53,45,47,25,17,14,7,3,2,1,0
0,1,4,5,19,14,23,27,39,41,46,65,62,72,84,84,69,64,65,59,51,33,29,26,17,14,9,8,7,3
0,1,0,9,7,14,19,25,32,49,43,51,69,72,69,84,79,69,64,53,42,44,33,24,18,13,8,10,1,3
2,0,1,6,5,10,11,22,27,40,45,53,67,65,65,73,69,71,60,62,53,42,37,28,16,19,10,10,5,3
0,1,3,6,9,6,10,17,25,26,35,52,61,58,64,67,68,72,66,63,59,49,34,38,21,20,18,11,5,6
0,2,4,9,4,7,10,15,24,31,36,40,52,61,66,68,78,75,71,69,59,66,37,39,26,25,12,13,8,6
0,0,2,3,7,5,8,12,13,20,28,28,50,51,60,60,75,70,73,71,70,56,54,50,33,25,15,19,10,5
2,0,2,2,6,1,5,8,17,15,24,37,28,45,48,67,78,73,75,73,60,59,54,50,44,31,25,20,11,10
0,1,0,2,1,6,6,11,11,21,32,27,27,43,60,60,64,67,70,67,73,68,62,56,47,29,23,18,18,9
0,0,0,0,0,6,2,10,19,10,21,21,43,47,51,68,61,78,73,72,71,61,54,56,48,32,22,22,7,6
0,0,0,3,2,0,4,3,10,15,24,24,41,41,51,51,71,74,73,79,71,67,59,60,50,33,33,24,10,7
0,0,0,1,0,3,2,7,11,13,23,26,21,43,44,59,63,69,77,78,69,61,64,57,44,42,32,27,14,16
0,0,0,1,2,3,0,7,10,15,20,32,27,39,55,65,63,70,72,78,74,67,66,57,45,39,26,22,9,12
0,0,0,1,1,2,5,2,7,15,21,20,32,42,43,55,68,67,72,83,74,76,60,46,51,35,28,20,18,14
0,0,0,2,4,1,4,0,3,9,21,19,32,54,47,55,64,76,74,87,76,67,71,64,45,37,32,19,12,7
0,0,0,1,2,1,6,5,11,9,13,30,32,44,56,53,68,73,73,71,78,63,66,51,54,36,29,19,15,10
0,1,0,1,0,2,2,5,7,18,21,28,38,38,52,60,63,71,78,75,82,77,74,54,54,41,31,22,15,12
0,0,0,0,1,2,4,8,9,20,17,29,28,44,52,55,61,76,78,80,72,78,68,57,56,39,32,25,16,10
0,0,0,1,0,0,2,6,8,9,21,26,23,42,48,53,59,72,89,80,75,82,70,57,42,37,35,27,12,10
0,1,0,2,1,2,0,4,13,12,17,25,35,38,45,52,68,70,80,81,83,73,66,51,42,44,29,22,11,7
0,0,0,0,2,4,4,3,10,10,23,26,25,42,52,54,79,85,79,83,81,72,60,60,48,28,28,19,14,14
0,1,1,2,4,0,6,12,9,15,19,24,31,41,49,59,67,66,74,70,74,71,63,57,44,40,29,30,15,10
1,0,0,0,0,2,3,2,14,11,9,19,25,36,45,64,73,76,75,81,76,72,57,58,43,32,27,19,9,8
0,1,1,1,1,1,1,5,7,7,15,18,26,40,50,63,66,76,78,79,67,74,70,61,47,41,35,20,18,13
0,1,0,2,2,0,7,5,9,14,17,24,36,33,49,58,61,73,78,81,82,70,68,49,42,39,29,17,11,9
0,0,0,0,3,3,4,5,7,16,24,28,40,47,48,62,68,71,82,79,74,60,64,61,53,41,22,18,20,10
0,0,0,0,3,6,10,2,10,15,17,20,38,43,41,55,71,79,77,80,74,70,60,62,42,28,32,18,12,10
0,1,3,2,4,6,8,10,12,19,25,25,33,39,49,59,67,72,79,75,73,64,61,49,42,29,31,21,16,13
0,1,3,1,3,4,9,5,13,15,25,33,39,52,50,59,67,80,77,77,70,64,55,50,41,32,24,21,14,9
0,0,3,3,1,8,9,11,5,20,35,45,36,55,63,56,80,68,72,78,71,66,55,52,39,25,24,16,16,7
0,1,1,4,2,9,4,9,18,26,31,36,53,56,60,66,71,67,69,70,62,61,48,39,32,33,20,16,14,6
2,3,2,4,6,7,12,18,27,25,37,45,49,60,57,65,73,66,79,62,59,50,37,35,25,22,18,4,7,8
2,1,3,4,4,10,17,18,25,32,37,51,51,57,64,66,78,62,68,57,56,53,51,30,26,23,14,10,8,5
2,1,5,6,7,10,25,20,28,42,43,49,66,58,67,69,72,71,63,56,53,39,42,31,23,16,10,10,5,3
1,2,8,2,9,13,19,32,37,46,49,49,69,59,71,74,73,80,67,59,47,40,36,28,18,13,7,10,8,3
0,2,3,2,10,13,18,27,38,34,66,58,62,73,76,76,78,74,62,57,37,35,23,28,11,16,6,6,4,2
0,1,4,6,9,16,23,26,36,42,47,61,71,77,73,76,76,70,62,54,42,32,32,20,14,11,6,5,5,3
1,2,6,8,4,13,20,38,45,46,53,60,75,73,78,79,70,70,61,53,43,37,24,24,14,11,9,2,4,1
3,1,8,7,9,13,27,29,43,45,55,59,67,72,85,76,75,70,62,48,40,34,20,17,9,9,5,4,1,2
1,5,2,8,13,17,22,30,36,50,59,65,67,77,74,81,65,66,64,53,39,28,21,19,13,11,2,4,5,0
1,3,3,6,14,17,17,29,37,48,53,68,64,79,77,76,77,64,60,49,46,24,23,17,15,12,4,5,4,2
2,4,3,6,10,17,25,32,43,50,61,65,80,79,64,75,65,69,62,50,43,25,22,13,12,7,2,2,0,0
1,2,6,6,9,16,27,22,40,51,65,65,68,78,78,75,77,71,59,51,31,33,18,15,11,3,8,2,1,1
0,3,7,9,6,19,21,38,41,49,54,75,65,78,74,73,71,79,59,47,43,37,19,17,11,18,9,0,1,0
0,1,3,9,11,15,20,29,32,46,61,66,69,75,77,76,74,67,60,45,37,30,26,14,17,7,9,4,1,0
0,4,1,8,6,23,20,30,36,44,62,71,72,76,85,71,76,71,60,52,42,29,23,10,11,9,11,2,3,1
0,4,3,6,13,17,17,35,32,50,56,75,77,76,83,74,79,69,55,49,39,34,20,22,16,10,8,2,2,0
0,6,7,9,13,13,26,34,34,43,56,69,75,80,80,74,74,63,57,44,40,33,21,18,12,11,7,1,3,0
2,2,8,5,8,16,22,27,32,39,55,62,78,84,82,75,75,74,61,50,46,34,26,20,13,7,4,4,6,0
0,3,5,5,8,13,22,19,38,45,58,70,71,79,75,83,83,70,58,48,36,30,34,20,16,7,9,4,4,2
0,3,6,3,10,17,20,30,30,42,54,58,76,79,80,86,80,58,65,55,45,24,32,19,19,14,4,4,6,0
1,5,4,6,12,14,19,28,38,46,45,51,65,64,79,79,85,71,57,52,44,37,27,28,19,8,10,7,5,4
2,1,0,7,9,12,16,35,41,49,42,58,61,69,77,77,71,79,64,51,43,40,37,21,12,18,10,7,4,1
1,2,1,5,9,13,17,27,28,51,50,54,56,67,69,67,71,72,66,61,51,51,31,31,24,18,9,8,4,3
3,2,4,5,8,12,10,25,24,36,39,55,62,70,60,71,68,67,66,65,61,43,37,39,18,22,17,4,12,8
0,1,2,3,4,4,14,22,23,18,31,48,55,57,56,61,69,79,78,64,54,50,37,37,36,37,21,19,8,8
0,1,2,1,4,2,8,13,17,31,22,39,45,46,56,65,63,74,72,69,63,53,56,50,32,30,19,8,8,4
1,1,1,2,2,4,7,13,12,23,25,35,38,50,59,71,69,77,71,68,59,77,52,46,42,37,28,19,13,9
0,0,2,1,4,9,7,12,16,21,22,31,29,43,53,60,73,74,72,79,71,66,58,55,41,30,24,26,12,7
0,0,0,0,2,8,4,6,11,16,26,31,40,44,55,62,65,73,72,71,75,72,57,49,44,33,23,15,21,10
0,0,0,1,2,0,7,7,14,18,19,26,28,53,46,69,68,87,77,78,66,63,70,51,37,45,29,18,23,7
0,0,0,2,2,1,5,2,10,12,25,18,36,53,49,63,74,70,78,80,84,74,50,56,48,38,25,27,16,8
0,0,0,1,1,3,6,4,12,14,10,25,30,41,51,55,65,79,71,80,74,70,68,54,48,36,23,21,14,9
0,0,0,1,2,2,3,6,6,12,22,32,35,36,48,52,63,83,77,76,78,74,73,52,45,42,22,25,17,9
0,1,0,0,2,5,1,6,9,9,16,25,28,34,58,52,64,70,78,85,65,73,62,55,39,41,26,29,13,8
0,0,0,0,0,5,2,3,7,9,13,22,36,33,54,62,67,68,71,76,82,70,65,54,43,37,30,22,13,11
0,2,0,2,2,1,3,6,10,17,24,21,26,48,45,58,70,73,83,79,77,77,67,58,50,36,24,27,17,5
0,0,0,0,0,1,3,6,4,9,11,23,36,36,49,51,62,75,78,76,76,72,67,66,39,38,24,15,17,10
